trial_id,score,status,num_blocks,filters_base,kernel_size,dropout,batchnorm,dense_units,l2_reg,optimizer,learning_rate,tuner/epochs,tuner/initial_epoch,tuner/bracket,tuner/round,tuner/trial_id,family,tuner_type,objective,batch_size,epochs_configured,learning_rate_std,optimizer_std,dropout_std,dense_units_std,depth_std,backbone_std,score_rank_within_family,attention_type,se_ratio,attention_placement,spatial_kernel,num_layers,units,activation,l2,backbone_choice,focus_units,fusion_layers,fusion_units,fusion_dropout,unfreeze_top
77,0.7649959325790405,COMPLETED,,,,0.2,,,,adam,0.0002118322422815,30.0,10.0,1.0,1.0,75.0,focus_dnn,hyperband,val_auc,32,30,0.0002118322422815,adam,0.2,256,2,,29.0,,,,,2.0,256.0,relu,0.0002080572736022,,,,,,
24,0.763717770576477,COMPLETED,,,,0.0,,,,adam,0.0008728800914207,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0008728800914207,adam,0.0,160,2,,30.0,,,,,2.0,160.0,relu,0.0005172834599655,,,,,,
62,0.7545088529586792,COMPLETED,,,,0.0,,,,rmsprop,0.000211835714905,10.0,4.0,2.0,1.0,58.0,focus_dnn,hyperband,val_auc,32,30,0.000211835714905,rmsprop,0.0,176,4,,31.0,,,,,4.0,176.0,relu,0.0008770110866183,,,,,,
58,0.7456722855567932,COMPLETED,,,,0.0,,,,rmsprop,0.000211835714905,4.0,0.0,2.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.000211835714905,rmsprop,0.0,176,4,,32.0,,,,,4.0,176.0,relu,0.0008770110866183,,,,,,
20,0.6939009428024292,COMPLETED,,,,0.4,,,,adam,0.0008106975245197,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0008106975245197,adam,0.4,32,3,,33.0,,,,,3.0,32.0,relu,0.0003422996525537,,,,,,
69,0.6920491456985474,COMPLETED,,,,0.1,,,,adam,0.0009373020661246,10.0,0.0,1.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0009373020661246,adam,0.1,96,4,,34.0,,,,,4.0,96.0,gelu,5.047419875825298e-05,,,,,,
25,0.6915559768676758,COMPLETED,,,,0.3,,,,rmsprop,0.0003988919505634,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0003988919505634,rmsprop,0.3,80,5,,35.0,,,,,5.0,80.0,gelu,0.0002454680832128,,,,,,
78,0.6905595660209656,COMPLETED,,,,0.1,,,,adam,0.0009373020661246,30.0,10.0,1.0,1.0,69.0,focus_dnn,hyperband,val_auc,32,30,0.0009373020661246,adam,0.1,96,4,,36.0,,,,,4.0,96.0,gelu,5.047419875825298e-05,,,,,,
82,0.688838541507721,COMPLETED,,,,0.0,,,,adam,0.0009961252285872,30.0,0.0,0.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0009961252285872,adam,0.0,64,3,,37.0,,,,,3.0,64.0,relu,0.0008990923393727,,,,,,
51,0.6868759989738464,COMPLETED,,,,0.3,,,,adam,0.0003479135174441,4.0,0.0,2.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0003479135174441,adam,0.3,16,3,,38.0,,,,,3.0,16.0,relu,0.0001779372312332,,,,,,
63,0.6851650476455688,COMPLETED,,,,0.3,,,,adam,0.0003479135174441,10.0,4.0,2.0,1.0,51.0,focus_dnn,hyperband,val_auc,32,30,0.0003479135174441,adam,0.3,16,3,,39.0,,,,,3.0,16.0,relu,0.0001779372312332,,,,,,
19,0.6839472651481628,COMPLETED,,,,0.4,,,,adam,0.0006228477152355,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0006228477152355,adam,0.4,16,3,,40.0,,,,,3.0,16.0,gelu,0.0009015014086403,,,,,,
14,0.679730236530304,COMPLETED,,,,0.4,,,,rmsprop,0.0002200016500491,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0002200016500491,rmsprop,0.4,144,4,,41.0,,,,,4.0,144.0,gelu,0.0004482672217136,,,,,,
56,0.6786332130432129,COMPLETED,,,,0.0,,,,adam,0.0006849152746583,4.0,0.0,2.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0006849152746583,adam,0.0,224,5,,42.0,,,,,5.0,224.0,gelu,0.0002138809427457,,,,,,
74,0.6780797243118286,COMPLETED,,,,0.1,,,,rmsprop,0.0002792186998448,10.0,0.0,1.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0002792186998448,rmsprop,0.1,80,1,,43.0,,,,,1.0,80.0,gelu,0.0009676573447316,,,,,,
52,0.6765902042388916,COMPLETED,,,,0.2,,,,rmsprop,0.000677861389907,4.0,0.0,2.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.000677861389907,rmsprop,0.2,192,5,,44.0,,,,,5.0,192.0,gelu,0.0001044426968179,,,,,,
10,0.6741545796394348,COMPLETED,,,,0.4,,,,adam,0.0007398840410166,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0007398840410166,adam,0.4,16,3,,45.0,,,,,3.0,16.0,relu,0.0008213575314395,,,,,,
71,0.6722825765609741,COMPLETED,,,,0.4,,,,adam,0.0003587371258301,10.0,0.0,1.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0003587371258301,adam,0.4,176,3,,46.0,,,,,3.0,176.0,gelu,0.0001470840698892,,,,,,
48,0.6706119179725647,COMPLETED,,,,0.2,,,,adam,0.0006379262068926,4.0,0.0,2.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0006379262068926,adam,0.2,224,1,,47.0,,,,,1.0,224.0,relu,0.0002058103349401,,,,,,
46,0.6691123247146606,COMPLETED,,,,0.3,,,,rmsprop,0.000542629008481,4.0,0.0,2.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.000542629008481,rmsprop,0.3,16,2,,48.0,,,,,2.0,16.0,gelu,3.282264486742759e-05,,,,,,
18,0.669011652469635,COMPLETED,,,,0.3,,,,adam,0.0008236927420215,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0008236927420215,adam,0.3,80,4,,49.0,,,,,4.0,80.0,gelu,0.0003525198563449,,,,,,
65,0.6687700748443604,COMPLETED,,,,0.2,,,,rmsprop,0.000677861389907,10.0,4.0,2.0,1.0,52.0,focus_dnn,hyperband,val_auc,32,30,0.000677861389907,rmsprop,0.2,192,5,,50.0,,,,,5.0,192.0,gelu,0.0001044426968179,,,,,,
64,0.6685688495635986,COMPLETED,,,,0.0,,,,adam,0.0006849152746583,10.0,4.0,2.0,1.0,56.0,focus_dnn,hyperband,val_auc,32,30,0.0006849152746583,adam,0.0,224,5,,51.0,,,,,5.0,224.0,gelu,0.0002138809427457,,,,,,
17,0.6675925850868225,COMPLETED,,,,0.0,,,,adam,0.0003059460151093,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0003059460151093,adam,0.0,16,3,,52.0,,,,,3.0,16.0,gelu,1.6825005872407096e-05,,,,,,
6,0.6673007011413574,COMPLETED,,,,0.0,,,,adam,0.0002833034026789,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0002833034026789,adam,0.0,64,4,,53.0,,,,,4.0,64.0,gelu,0.0003974888769814,,,,,,
28,0.6668679714202881,COMPLETED,,,,0.3,,,,rmsprop,0.0009515696769683,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0009515696769683,rmsprop,0.3,32,4,,54.0,,,,,4.0,32.0,gelu,0.0003353560345429,,,,,,
73,0.666435182094574,COMPLETED,,,,0.1,,,,adam,0.0002470084920517,10.0,0.0,1.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0002470084920517,adam,0.1,176,1,,55.0,,,,,1.0,176.0,relu,0.0005615843643604,,,,,,
21,0.666314423084259,COMPLETED,,,,0.1,,,,rmsprop,0.0006359668601759,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0006359668601759,rmsprop,0.1,32,3,,56.0,,,,,3.0,32.0,gelu,0.0005617927570776,,,,,,
7,0.6662238240242004,COMPLETED,,,,0.2,,,,adam,0.0002750835231398,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0002750835231398,adam,0.2,112,1,,57.0,,,,,1.0,112.0,gelu,0.0007601614783097,,,,,,
57,0.6649959683418274,COMPLETED,,,,0.4,,,,rmsprop,0.0008023756321746,4.0,0.0,2.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0008023756321746,rmsprop,0.4,208,1,,58.0,,,,,1.0,208.0,relu,0.0009128950135066,,,,,,
59,0.6648449897766113,COMPLETED,,,,0.1,,,,rmsprop,0.0003165896151399,4.0,0.0,2.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0003165896151399,rmsprop,0.1,32,2,,59.0,,,,,2.0,32.0,relu,0.0002337128845243,,,,,,
33,0.6647846698760986,COMPLETED,,,,0.1,,,,rmsprop,0.0004693984882506,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0004693984882506,rmsprop,0.1,48,1,,60.0,,,,,1.0,48.0,gelu,0.0009014232016292,,,,,,
2,0.664683997631073,COMPLETED,,,,0.1,,,,adam,0.0009351924092899,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0009351924092899,adam,0.1,16,5,,61.0,,,,,5.0,16.0,gelu,0.0003078067547337,,,,,,
29,0.6644222736358643,COMPLETED,,,,0.4,,,,adam,0.0005003071538666,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0005003071538666,adam,0.4,240,1,,62.0,,,,,1.0,240.0,relu,0.0002710880606085,,,,,,
55,0.6641606092453003,COMPLETED,,,,0.2,,,,rmsprop,0.0004688287142816,4.0,0.0,2.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0004688287142816,rmsprop,0.2,112,1,,63.0,,,,,1.0,112.0,gelu,0.0003502481698948,,,,,,
79,0.6641002297401428,COMPLETED,,,,0.1,,,,rmsprop,0.0004699176655106,30.0,0.0,0.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0004699176655106,rmsprop,0.1,96,1,,64.0,,,,,1.0,96.0,gelu,0.0005508217619619,,,,,,
54,0.6639392375946045,COMPLETED,,,,0.0,,,,rmsprop,0.000208704259903,4.0,0.0,2.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.000208704259903,rmsprop,0.0,64,1,,65.0,,,,,1.0,64.0,relu,0.0003999966425826,,,,,,
13,0.6635063886642456,COMPLETED,,,,0.2,,,,adam,0.0001013591555021,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0001013591555021,adam,0.2,128,3,,66.0,,,,,3.0,128.0,gelu,7.23665742694708e-05,,,,,,
47,0.6628824472427368,COMPLETED,,,,0.2,,,,rmsprop,0.0005298211680552,4.0,0.0,2.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0005298211680552,rmsprop,0.2,240,3,,67.0,,,,,3.0,240.0,gelu,0.0006584375088863,,,,,,
83,0.6628421545028687,COMPLETED,,,,0.4,,,,adam,0.0009768116324174,30.0,0.0,0.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0009768116324174,adam,0.4,16,2,,68.0,,,,,2.0,16.0,gelu,0.0003363283823636,,,,,,
70,0.6624395847320557,COMPLETED,,,,0.4,,,,adam,0.0001391769764283,10.0,0.0,1.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0001391769764283,adam,0.4,80,1,,69.0,,,,,1.0,80.0,relu,0.0002496421160109,,,,,,
31,0.6615439057350159,COMPLETED,,,,0.1,,,,rmsprop,0.0008283840354756,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0008283840354756,rmsprop,0.1,64,1,,70.0,,,,,1.0,64.0,relu,0.0007421172774367,,,,,,
60,0.6613627672195435,COMPLETED,,,,0.2,,,,rmsprop,0.0006800651018249,4.0,0.0,2.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0006800651018249,rmsprop,0.2,16,1,,71.0,,,,,1.0,16.0,gelu,5.6692997098948376e-05,,,,,,
23,0.6612318754196167,COMPLETED,,,,0.0,,,,adam,0.0006013343333563,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0006013343333563,adam,0.0,112,1,,72.0,,,,,1.0,112.0,relu,0.0005059766669498,,,,,,
16,0.6610809564590454,COMPLETED,,,,0.3,,,,adam,0.0002102833118576,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0002102833118576,adam,0.3,160,2,,73.0,,,,,2.0,160.0,relu,0.000684252306403,,,,,,
50,0.6609098315238953,COMPLETED,,,,0.4,,,,rmsprop,0.0002767881476183,4.0,0.0,2.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0002767881476183,rmsprop,0.4,32,1,,74.0,,,,,1.0,32.0,gelu,0.0006503872137164,,,,,,
26,0.6579106450080872,COMPLETED,,,,0.1,,,,rmsprop,0.0007344961639169,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0007344961639169,rmsprop,0.1,192,1,,75.0,,,,,1.0,192.0,relu,0.0009196182992718,,,,,,
80,0.6568437814712524,COMPLETED,,,,0.0,,,,adam,0.0003728240320737,30.0,0.0,0.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0003728240320737,adam,0.0,64,2,,76.0,,,,,2.0,64.0,relu,0.0003412638334283,,,,,,
12,0.6555253267288208,COMPLETED,,,,0.2,,,,adam,0.0004711859445288,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0004711859445288,adam,0.2,16,3,,77.0,,,,,3.0,16.0,gelu,0.0005197779418935,,,,,,
27,0.64673912525177,COMPLETED,,,,0.1,,,,rmsprop,0.0006602733339778,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0006602733339778,rmsprop,0.1,80,5,,78.0,,,,,5.0,80.0,gelu,0.0003468181991954,,,,,,
53,0.5425121188163757,COMPLETED,,,,0.1,,,,rmsprop,0.0002300950430398,4.0,0.0,2.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0002300950430398,rmsprop,0.1,256,5,,79.0,,,,,5.0,256.0,gelu,0.0005548354562432,,,,,,
32,0.5,COMPLETED,,,,0.0,,,,adam,0.0009809683220771,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0009809683220771,adam,0.0,64,5,,80.0,,,,,5.0,64.0,gelu,0.0008468921793952,,,,,,
72,0.5,COMPLETED,,,,0.1,,,,adam,0.0006618646093778,10.0,0.0,1.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0006618646093778,adam,0.1,112,5,,80.0,,,,,5.0,112.0,gelu,0.0009310406118445,,,,,,
81,0.5,COMPLETED,,,,0.0,,,,adam,0.0007481784349801,30.0,0.0,0.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0007481784349801,adam,0.0,192,5,,80.0,,,,,5.0,192.0,gelu,0.0009592810917579,,,,,,
1,,FAILED,,,,0.4,,,,rmsprop,0.0001813058688424,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0001813058688424,rmsprop,0.4,128,1,,,,,,,1.0,128.0,relu,0.0006171414766699,,,,,,
0,,FAILED,,,,0.1,,,,adam,0.0005933420455746,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0005933420455746,adam,0.1,16,4,,,,,,,4.0,16.0,relu,0.0008882680764524,,,,,,
